________Date,_________Time,______Sample,____Latitude,___Longitude,___Sun_angle,Day_or_night,______Sublat,_____Sublong,____CPU_temp,__Sense_temp,__Sense_Pres,___Sense_Hum,_______pitch,________roll,_________yaw,________magX,________magY,________magZ,________accX,________accY,________accZ,_______gyroX,_______gyroY,_______gyroZ
210419,183228,237,41.068117,-170.924787,20.639602,Day,41:04:05.2,-170:55:29.2,35.24,30.82,982.36,32.57,23.8218,34.7414,192.4796,-36.3584,1.3078,26.7122,-0.0005,0.0034,0.0161,0.2652,0.2329,0.0779
210419,183239,238,41.468913,-170.19005,21.20334,Day,41:28:08.1,-170:11:24.2,35.24,30.78,982.36,32.35,351.344,153.2586,258.8612,-36.7686,0.9515,26.8174,-0.0012,0.0049,0.0178,0.2686,0.2336,0.0794
210419,183251,239,41.900038,-169.37749,21.816978,Day,41:54:00.1,-169:22:39.0,34.7,30.69,982.37,32.82,312.0036,287.5042,190.6315,-37.2258,0.5988,27.073,-0.0012,0.0044,0.0171,0.2643,0.232,0.0809
210419,183302,240,42.289485,-168.622412,22.378182,Day,42:17:22.1,-168:37:20.7,34.7,30.73,982.33,32.63,28.3186,44.979,196.6393,-37.3591,0.6568,26.9594,-0.0012,0.0053,0.0173,0.2655,0.2317,0.0779
210419,183313,241,42.673284,-167.857431,22.938089,Day,42:40:23.8,-167:51:26.8,35.24,30.75,982.35,32.54,345.5028,160.9691,257.1073,-38.0749,0.0938,26.7497,-0.002,0.0039,0.0156,0.2643,0.2302,0.0794
210419,183324,242,43.051283,-167.082437,23.496648,Day,43:03:04.6,-167:04:56.8,35.24,30.73,982.36,32.63,317.0091,298.8335,182.4826,-37.9373,0.0743,27.0698,-0.0005,0.0036,0.0144,0.2637,0.232,0.0779
210419,183336,243,43.45686,-166.225453,24.104385,Day,43:27:24.7,-166:13:31.6,34.7,30.76,982.39,32.13,30.3436,55.3045,202.0548,-38.4432,0.0574,27.5062,-0.0012,0.0039,0.0173,0.2625,0.2329,0.0809
210419,183347,244,43.822255,-165.429203,24.659952,Day,43:49:20.1,-165:25:45.1,34.7,30.85,982.35,32.33,339.1855,167.0445,255.1171,-38.6307,-0.1093,27.5935,-0.001,0.0056,0.0168,0.2661,0.236,0.08
210419,183358,245,44.181379,-164.622654,25.214007,Day,44:10:53.0,-164:37:21.6,35.78,30.76,982.36,32.25,336.6017,333.7041,169.6176,-38.6418,-0.1824,27.6562,-0.0012,0.0041,0.0195,0.267,0.2308,0.0788
210419,183409,246,44.53408,-163.805736,25.766486,Day,44:32:02.7,-163:48:20.6,35.24,30.75,982.38,32.1,27.7689,91.2365,226.6035,-38.7897,-0.6953,27.9628,-0.0012,0.0039,0.0188,0.2652,0.2329,0.0788
210419,183421,247,44.911332,-162.902662,26.36732,Day,44:54:40.8,-162:54:09.6,35.24,30.66,982.38,32.59,319.4609,190.8368,249.5577,-39.0844,-0.978,29.0861,-0.0012,0.0044,0.0146,0.264,0.2305,0.08
210419,183432,248,45.250085,-162.063887,26.916312,Day,45:15:00.3,-162:03:50.0,34.7,30.82,982.37,32.46,353.6239,354.6118,169.419,-39.4999,-1.001,29.0101,-0.0012,0.0041,0.0178,0.2686,0.2305,0.0785
210419,183443,249,45.58192,-161.214581,27.463549,Day,45:34:54.9,-161:12:52.5,34.7,30.71,982.42,32.37,18.1708,114.9098,241.7611,-39.803,-0.8479,28.6173,-0.001,0.0041,0.0193,0.2658,0.2308,0.0803
210419,183454,250,45.93584,-160.276044,28.05845,Day,45:56:09.0,-160:16:33.8,35.78,30.75,982.35,32.82,307.9649,218.8741,234.3833,-40.0709,-0.8097,28.38,-0.001,0.0044,0.0183,0.2628,0.2323,0.08
210419,183506,251,46.252675,-159.40469,28.601796,Day,46:15:09.6,-159:24:16.9,34.7,30.78,982.36,32.56,6.7297,10.451,175.0505,-39.8099,-1.2859,28.6747,-0.0017,0.0041,0.0188,0.2655,0.2348,0.0785
210419,183517,252,46.562083,-158.522789,29.143181,Day,46:33:43.5,-158:31:22.0,34.7,30.66,982.35,32.78,7.1214,131.0376,249.7641,-39.9985,-1.3915,28.5306,-0.0017,0.0034,0.0188,0.2661,0.2299,0.0794
210419,183528,253,46.863892,-157.630357,29.682544,Day,46:51:50.0,-157:37:49.3,34.7,30.84,982.36,32.47,303.5074,248.2746,214.1726,-40.2622,-1.6786,29.2626,-0.0012,0.0044,0.018,0.2661,0.2329,0.0806
210419,183539,254,47.184282,-156.644843,30.268543,Day,47:11:03.4,-156:38:41.4,35.24,30.73,982.35,32.41,15.9227,23.5382,181.049,-40.5498,-1.9186,29.6652,-0.0015,0.0049,0.0185,0.2649,0.2308,0.0806
210419,183551,255,47.469671,-155.730553,30.803436,Day,47:28:10.8,-155:43:50.0,34.7,30.84,982.37,32.19,357.5633,142.9993,251.8531,-40.6983,-2.2791,29.868,-0.001,0.0039,0.0175,0.2643,0.2311,0.08
210419,183602,256,47.746946,-154.80591,31.336085,Day,47:44:49.0,-154:48:21.3,35.24,30.8,982.34,32.85,305.0778,273.222,193.9316,-40.9719,-2.1259,29.8864,-0.001,0.0051,0.019,0.2649,0.2308,0.0809
210419,183613,257,48.015943,-153.871021,31.866405,Day,48:00:57.4,-153:52:15.7,35.24,30.76,982.39,32.66,21.3599,36.073,185.4915,-41.3901,-2.6874,30.3212,-0.0012,0.0041,0.0156,0.2643,0.2339,0.0806
210419,183624,258,48.299758,-152.839594,32.442186,Day,48:17:59.1,-152:50:22.5,35.24,30.76,982.35,32.6,349.3495,150.7467,252.3621,-41.7193,-2.458,30.6511,-0.0012,0.0044,0.0175,0.264,0.2308,0.0791
210419,183636,259,48.550907,-151.883668,32.96739,Day,48:33:03.3,-151:53:01.2,35.24,30.78,982.34,32.63,308.6575,289.242,182.8374,-41.7053,-2.9465,31.1994,-0.0015,0.0046,0.0193,0.2634,0.2314,0.0794
210419,183647,260,48.79327,-150.917906,33.490023,Day,48:47:35.8,-150:55:04.5,34.7,30.84,982.38,32.74,24.5305,46.0564,190.8884,-41.9974,-3.2492,31.4314,-0.0015,0.0034,0.0163,0.2637,0.2336,0.0785
210419,183658,261,49.026685,-149.942487,34.010001,Day,49:01:36.1,-149:56:33.0,35.78,30.73,982.37,32.97,343.1248,157.6878,251.8576,-42.3063,-3.2629,31.7147,-0.0012,0.0044,0.0178,0.2655,0.2317,0.0782
210419,183710,262,49.270925,-148.867648,34.574103,Day,49:16:15.3,-148:52:03.5,35.24,30.71,982.37,32.42,313.5932,301.0591,174.7127,-42.6783,-3.6329,32.1985,-0.0007,0.0034,0.0156,0.2667,0.232,0.077
210419,183721,263,49.485117,-147.872735,35.088236,Day,49:29:06.4,-147:52:21.8,35.24,30.71,982.35,31.34,26.8647,54.7109,196.4685,-42.7458,-3.7065,32.5302,-0.0015,0.0036,0.0193,0.2628,0.2329,0.0806
210419,183732,264,49.689879,-146.868861,35.599434,Day,49:41:23.6,-146:52:07.9,34.7,30.76,982.38,32.12,337.7989,164.3147,250.8839,-42.75,-3.8194,32.7076,-0.0005,0.0049,0.0178,0.2661,0.2326,0.0782
210419,183743,265,49.885062,-145.856313,36.107597,Day,49:53:06.2,-145:51:22.7,35.24,30.67,982.38,32.36,334.4872,335.0224,162.3193,-42.7075,-3.9574,32.6889,-0.0007,0.0049,0.0151,0.2658,0.2339,0.0794
210419,183755,266,50.086897,-144.742159,36.65838,Day,50:05:12.8,-144:44:31.8,34.7,30.75,982.42,32.88,26.184,90.1718,219.7962,-43.2771,-4.5425,32.9828,-0.0015,0.0053,0.0178,0.264,0.2336,0.0785
210419,183806,267,50.26159,-143.712426,37.159887,Day,50:15:41.7,-143:42:44.7,35.24,30.69,982.39,32.11,318.618,189.4105,244.1275,-43.4351,-4.4478,33.0166,-0.0012,0.0049,0.0166,0.2637,0.2336,0.0815
210419,183817,268,50.426269,-142.675002,37.658043,Day,50:25:34.6,-142:40:30.0,34.7,30.62,982.38,32.86,352.6031,354.8907,162.9414,-43.8441,-4.5595,33.2185,-0.0015,0.0044,0.0166,0.2689,0.2323,0.0797
210419,183828,269,50.580812,-141.630243,38.152747,Day,50:34:50.9,-141:37:48.9,34.7,30.71,982.4,32.92,17.2913,114.4004,234.704,-43.8346,-4.352,33.2347,-0.0012,0.0049,0.0154,0.2634,0.2296,0.0791
210419,183840,270,50.737698,-140.48258,38.688357,Day,50:44:15.7,-140:28:57.3,34.7,30.76,982.35,32.95,306.5376,218.2344,227.7264,-43.9588,-4.3335,33.7394,-0.001,0.0041,0.0161,0.2637,0.2317,0.0779
210419,183851,271,50.870648,-139.42375,39.175482,Day,50:52:14.3,-139:25:25.5,34.7,30.58,982.32,32.59,5.776,11.355,168.4273,-44.1586,-4.4159,33.9188,-0.0012,0.0044,0.0166,0.2631,0.2326,0.077
210419,183902,272,50.993103,-138.358841,39.6588,Day,50:59:35.2,-138:21:31.8,35.24,30.78,982.39,32.79,6.0658,130.6191,242.2379,-44.0584,-4.9489,34.5095,-0.0007,0.0049,0.019,0.2649,0.2329,0.0767
210419,183913,273,51.104958,-137.288305,40.138191,Day,51:06:17.8,-137:17:17.9,34.7,30.75,982.39,32.88,302.3079,248.6371,206.3576,-44.1751,-4.866,35.2358,-0.0015,0.0034,0.018,0.2658,0.2323,0.0797
210419,183925,274,51.21478,-136.114564,40.656541,Day,51:12:53.2,-136:06:52.4,35.24,30.67,982.39,32.44,15.5513,25.0484,173.7384,-44.7233,-5.0614,35.4781,-0.001,0.0044,0.0156,0.2634,0.2323,0.0782
210419,183936,275,51.304177,-135.033782,41.127315,Day,51:18:15.0,-135:02:01.6,34.7,30.71,982.36,32.28,356.3928,142.8838,245.0551,-44.804,-5.32,35.1832,-0.0012,0.0044,0.0185,0.2664,0.2326,0.0776
210419,183947,276,51.382707,-133.948848,41.593776,Day,51:22:57.7,-133:56:55.9,35.24,30.69,982.35,32.72,304.5596,275.4414,185.8615,-45.1507,-5.6942,35.2374,-0.0015,0.0034,0.0154,0.2649,0.2308,0.0794
210419,183958,277,51.45591,-132.761187,42.09754,Day,51:27:21.3,-132:45:40.3,35.78,30.69,982.37,32.41,21.3388,38.0647,179.9297,-45.2612,-6.0754,35.1758,-0.0012,0.0032,0.0168,0.2649,0.2308,0.0803
210419,184010,278,51.511514,-131.669286,42.554513,Day,51:30:41.5,-131:40:09.4,35.78,30.78,982.37,32.85,347.3226,152.0771,246.206,-45.1126,-6.0455,35.8059,-0.0007,0.0041,0.0163,0.2661,0.2339,0.0806
210419,184021,279,51.556074,-130.574885,43.00673,Day,51:33:21.9,-130:34:29.6,34.7,30.67,982.37,32.35,308.2345,294.1091,172.9747,-45.2086,-5.9691,36.1628,-0.0002,0.0046,0.0166,0.2643,0.232,0.0794
210419,184032,280,51.589553,-129.478516,43.454043,Day,51:35:22.4,-129:28:42.7,34.7,30.64,982.34,32.34,24.8283,48.4098,186.2992,-45.3818,-6.1612,36.5393,-0.0007,0.0056,0.0158,0.2652,0.2339,0.0797
210419,184044,281,51.613393,-128.280884,43.936254,Day,51:36:48.2,-128:16:51.2,34.7,30.66,982.37,32.39,341.734,159.1456,246.2806,-45.6768,-6.2661,36.6603,-0.001,0.0046,0.0158,0.264,0.2329,0.0794
210419,184055,282,51.623611,-127.182207,44.372819,Day,51:37:25.0,-127:10:55.9,34.7,30.66,982.37,32.89,313.5703,303.4338,167.1144,-45.8194,-6.4543,37.0879,-0.0017,0.0036,0.0175,0.2652,0.2314,0.0785
210419,184106,283,51.622679,-126.083298,44.804002,Day,51:37:21.6,-126:04:59.9,34.7,30.66,982.37,32.12,26.8042,56.5259,190.3061,-45.8771,-6.5251,37.1084,-0.001,0.0049,0.0168,0.2649,0.2305,0.0797
210419,184117,284,51.610607,-124.984703,45.229636,Day,51:36:38.2,-124:59:04.9,34.7,30.67,982.37,32.35,336.4549,163.9016,244.6351,-45.8639,-6.4662,37.7362,-0.001,0.0036,0.0183,0.264,0.232,0.0812
210419,184129,285,51.584737,-123.787275,45.687439,Day,51:35:05.1,-123:47:14.2,34.7,30.73,982.39,32.64,316.7561,311.4559,161.9612,-45.8421,-6.3636,37.8485,-0.001,0.0039,0.0183,0.2664,0.2333,0.0788
210419,184140,286,51.549408,-122.69118,46.100922,Day,51:32:57.9,-122:41:28.2,34.7,30.66,982.39,32.53,27.146,62.8477,193.7802,-45.3457,-6.292,37.8569,-0.0015,0.0036,0.0175,0.267,0.2305,0.0785
210419,184151,287,51.502997,-121.59712,46.508332,Day,51:30:10.8,-121:35:49.6,34.7,30.75,982.45,32.52,332.8239,167.8478,243.796,-45.5895,-6.4342,37.9597,-0.001,0.0053,0.0154,0.2634,0.2326,0.08
210419,184202,288,51.445548,-120.50567,46.909473,Day,51:26:44.0,-120:30:20.4,35.24,30.6,982.38,32.8,337.7424,339.9761,154.2574,-45.8257,-6.2095,38.7222,-0.0015,0.0058,0.0173,0.2631,0.2281,0.0788
210419,184214,289,51.370351,-119.318569,47.33973,Day,51:22:13.3,-119:19:06.8,35.78,30.66,982.39,32.32,23.7987,95.3057,215.4458,-46.0028,-6.2289,38.7772,-0.001,0.0051,0.0149,0.2649,0.2323,0.0788
210419,184225,290,51.289994,-118.234263,47.727183,Day,51:17:24.0,-118:14:03.3,34.7,30.76,982.43,32.63,314.2979,193.2739,234.4291,-46.478,-6.2486,39.2749,-0.001,0.0046,0.0175,0.264,0.2302,0.0797
210419,184236,291,51.198787,-117.154164,48.107795,Day,51:11:55.6,-117:09:15.0,35.24,30.75,982.39,32.34,354.5239,358.9337,156.0846,-46.5461,-6.6288,39.2167,-0.001,0.0041,0.0173,0.2625,0.2302,0.0791
210419,184247,292,51.087001,-115.981257,48.514977,Day,51:05:13.2,-115:58:52.5,35.24,30.67,982.41,33.04,14.1794,116.7536,229.0903,-46.3096,-6.82,39.2976,-0.001,0.0029,0.0173,0.2652,0.2293,0.0791
210419,184259,293,50.97336,-114.911567,48.880652,Day,50:58:24.1,-114:54:41.6,35.24,30.73,982.41,33.0,303.9165,222.0453,218.3001,-46.3053,-6.5308,39.788,-0.001,0.0041,0.0178,0.2655,0.232,0.0791
210419,184310,294,50.849136,-113.847567,49.238868,Day,50:50:56.9,-113:50:51.2,34.7,30.6,982.43,32.23,6.6965,13.5096,162.0608,-46.2273,-6.6451,39.9759,-0.001,0.0046,0.0173,0.2649,0.232,0.08
210419,184321,295,50.714428,-112.789721,49.589424,Day,50:42:51.9,-112:47:23.0,35.24,30.57,982.44,32.5,4.3342,131.6114,236.6806,-46.6738,-6.2337,40.2632,-0.0012,0.0046,0.0173,0.2646,0.2323,0.0794
210419,184332,296,50.55565,-111.643212,49.962868,Day,50:33:20.3,-111:38:35.6,34.7,30.67,982.42,32.91,301.2148,251.535,197.7762,-46.6865,-6.3305,40.2763,-0.001,0.0046,0.0163,0.2634,0.2314,0.0791
210419,184344,297,50.399385,-110.599559,50.296734,Day,50:23:57.8,-110:35:58.4,35.24,30.62,982.48,32.99,14.6048,26.2234,168.8233,-46.4714,-6.4939,40.3828,-0.0012,0.0036,0.0146,0.2634,0.2302,0.0779
210419,184355,298,50.233002,-109.563304,50.622292,Day,50:13:58.8,-109:33:47.9,35.24,30.73,982.42,33.04,354.8995,141.4001,241.4272,-46.7118,-6.5575,40.9029,-0.0012,0.0046,0.0149,0.2646,0.2326,0.0794
210419,184406,299,50.056629,-108.5348,50.939325,Day,50:03:23.9,-108:32:05.3,35.24,30.73,982.47,32.51,302.6052,276.1342,181.3178,-46.6333,-6.7987,41.7087,-0.0015,0.0046,0.0168,0.2631,0.2323,0.0785
210419,184417,300,49.852987,-107.422039,51.275207,Day,49:51:10.8,-107:25:19.3,35.24,30.8,982.44,32.62,19.5466,37.8375,175.57,-46.5459,-6.9323,41.9162,-0.0017,0.0036,0.0178,0.2634,0.2314,0.0794
210419,184429,301,49.656165,-106.410823,51.573727,Day,49:39:22.2,-106:24:39.0,34.7,30.51,982.46,32.83,347.0019,149.0909,242.7381,-46.6998,-6.825,41.9746,-0.0015,0.0036,0.0156,0.2658,0.2339,0.0803
210419,184440,302,49.449784,-105.408329,51.863061,Day,49:26:59.2,-105:24:30.0,34.7,30.64,982.43,32.98,305.3537,293.1109,170.0372,-46.6842,-6.6045,42.2312,-0.001,0.0049,0.0166,0.2643,0.232,0.0794
210419,184451,303,49.233998,-104.41483,52.142986,Day,49:14:02.4,-104:24:53.4,34.7,30.69,982.46,32.74,22.0137,47.6652,181.8784,-46.6927,-6.6822,42.9593,-0.001,0.0036,0.0185,0.2649,0.232,0.0794
210419,184502,304,48.988043,-103.341554,52.437384,Day,48:59:17.0,-103:20:29.6,34.7,30.75,982.49,32.37,340.1758,155.5732,243.9238,-46.9519,-6.8285,43.5959,-0.002,0.0046,0.019,0.2655,0.2329,0.0791
210419,184514,305,48.753081,-102.367631,52.696955,Day,48:45:11.1,-102:22:03.5,34.7,30.58,982.51,32.63,310.075,304.7067,163.6613,-46.9446,-7.327,44.05,-0.002,0.0046,0.0161,0.2674,0.2296,0.08
210419,184525,306,48.509195,-101.403379,52.946462,Day,48:30:33.1,-101:24:12.2,34.7,30.66,982.45,32.98,23.7688,56.0899,187.159,-46.6054,-7.1327,44.1525,-0.001,0.0044,0.0158,0.2628,0.2311,0.0806
210419,184536,307,48.256543,-100.44899,53.185693,Day,48:15:23.6,-100:26:56.4,34.7,30.64,982.49,32.92,335.1154,161.8716,242.656,-46.9663,-6.8766,44.8871,-0.0007,0.0039,0.0171,0.2637,0.2302,0.0794
210419,184547,308,47.971123,-99.419257,53.434715,Day,47:58:16.0,-99:25:09.3,34.7,30.57,982.53,32.92,314.4179,314.085,157.148,-46.7791,-7.132,45.4264,-0.0012,0.0029,0.0163,0.2625,0.2339,0.0791
210419,184559,309,47.700675,-98.485946,53.651809,Day,47:42:02.4,-98:29:09.4,34.7,30.71,982.48,32.88,23.6976,63.2669,191.0517,-46.7127,-6.7979,45.6574,-0.0002,0.0036,0.0175,0.2655,0.2326,0.0812
210419,184610,310,47.421973,-97.562907,53.858009,Day,47:25:19.1,-97:33:46.5,34.7,30.64,982.47,32.82,329.3724,164.3305,241.3457,-46.3627,-6.451,45.6295,-0.0007,0.0032,0.0166,0.2667,0.2345,0.0782
210419,184621,311,47.135183,-96.650223,54.05312,Day,47:08:06.7,-96:39:00.8,34.7,30.57,982.46,33.0,335.1105,343.6472,148.2887,-46.016,-6.466,45.1915,-0.0012,0.0041,0.0185,0.2646,0.2299,0.0806
210419,184633,312,46.813294,-95.666471,54.253108,Day,46:48:47.9,-95:39:59.3,35.24,30.67,982.48,33.27,20.2133,94.6226,211.2797,-46.2963,-6.4697,45.5438,-0.0015,0.0049,0.0163,0.2649,0.2305,0.0791
210419,184644,313,46.510132,-94.775664,54.42445,Day,46:30:36.5,-94:46:32.4,34.7,30.6,982.54,32.67,311.4334,190.9918,232.972,-46.1552,-6.1455,45.9659,-0.0007,0.0041,0.0163,0.2677,0.2323,0.0806
210419,184655,314,46.199396,-93.895389,54.58416,Day,46:11:57.8,-93:53:43.4,34.17,30.51,982.46,32.7,352.8132,1.321,152.5253,-46.1806,-6.0403,46.4221,-0.0012,0.0036,0.0195,0.2652,0.2314,0.0782
210419,184706,315,45.88126,-93.02566,54.732075,Day,45:52:52.5,-93:01:32.4,34.7,30.6,982.49,33.18,11.6795,116.3571,225.5174,-46.4699,-6.062,46.929,-0.0012,0.0027,0.0185,0.2652,0.2333,0.0788
210419,184718,316,45.525946,-92.0889,54.879808,Day,45:31:33.4,-92:05:20.0,35.24,30.66,982.53,32.75,300.4131,220.8205,217.2284,-45.9264,-6.2381,46.9402,-0.0012,0.0056,0.0175,0.2658,0.2317,0.0797
210419,184729,317,45.192858,-91.241219,55.002581,Day,45:11:34.3,-91:14:28.4,34.7,30.69,982.46,31.94,4.4296,16.5144,159.2832,-45.4157,-6.1636,46.9632,-0.001,0.0056,0.0175,0.264,0.232,0.0788
210419,184740,318,44.852876,-90.404056,55.113128,Day,44:51:10.4,-90:24:14.6,34.7,30.51,982.49,32.79,0.6985,130.3801,233.3696,-45.5437,-6.3201,47.2561,-0.0012,0.0056,0.0171,0.2637,0.2326,0.0803
210419,184751,319,44.506155,-89.577371,55.211325,Day,44:30:22.2,-89:34:38.5,34.7,30.57,982.46,32.84,297.6076,254.6281,192.7056,-45.5399,-5.8639,47.8661,-0.0007,0.0056,0.0173,0.267,0.2302,0.0788
210419,184803,320,44.120423,-88.687425,55.304243,Day,44:07:13.5,-88:41:14.7,35.78,30.53,982.47,32.4,12.3809,29.4607,166.6205,-45.3555,-5.4461,48.2437,-0.001,0.0044,0.0173,0.2643,0.2314,0.08
210419,184814,321,43.760141,-87.882459,55.376288,Day,43:45:36.5,-87:52:56.9,35.24,30.6,982.5,32.93,351.2982,140.6964,237.177,-45.1634,-4.9577,48.7884,-0.0005,0.0046,0.0188,0.2652,0.2342,0.0806
210419,184825,322,43.393609,-87.087787,55.435704,Day,43:23:37.0,-87:05:16.0,34.7,30.58,982.53,32.65,299.7251,280.2274,174.0888,-45.0946,-4.9067,49.1733,-0.0012,0.0046,0.0154,0.2631,0.2333,0.0782
210419,184836,323,43.020988,-86.303313,55.482416,Day,43:01:15.6,-86:18:11.9,34.7,30.55,982.47,32.98,17.2112,40.7656,172.6656,-45.1027,-5.2052,49.4576,-0.0012,0.0051,0.0171,0.2631,0.2333,0.0797
210419,184848,324,42.607724,-85.45904,55.518824,Day,42:36:27.8,-85:27:32.5,34.7,30.6,982.5,33.4,343.4027,148.7373,239.3645,-44.8259,-4.8312,49.5682,-0.0005,0.0041,0.0144,0.2637,0.2329,0.0822
210419,184859,325,42.222857,-84.695589,55.538823,Day,42:13:22.3,-84:41:44.1,34.7,30.69,982.48,32.69,303.9435,298.9665,161.4505,-44.4666,-4.8423,49.7477,-0.001,0.0044,0.0175,0.2649,0.2333,0.0794
210419,184910,326,41.832358,-83.942021,55.546001,Day,41:49:56.5,-83:56:31.3,34.7,30.6,982.49,33.07,19.811,50.4146,179.3612,-43.9865,-4.3945,51.0079,-0.0007,0.0036,0.0183,0.2643,0.2326,0.0797
210419,184921,327,41.436377,-83.19822,55.540349,Day,41:26:11.0,-83:11:53.6,34.7,30.66,982.5,33.01,337.3373,154.4566,240.8421,-44.6219,-4.297,50.8877,-0.0005,0.0039,0.0185,0.2634,0.2311,0.0809
210419,184933,328,40.998306,-82.397811,55.519568,Day,40:59:53.9,-82:23:52.1,34.7,30.69,982.5,32.88,307.9226,308.9094,157.6248,-44.1426,-4.2568,51.1334,-0.001,0.0053,0.0178,0.2646,0.2314,0.0803
210419,184944,329,40.591312,-81.674057,55.487142,Day,40:35:28.7,-81:40:26.6,34.7,30.69,982.46,32.76,20.7025,57.2172,185.8999,-43.9406,-3.9094,51.1364,-0.001,0.0032,0.0193,0.2622,0.2323,0.0791
210419,184955,330,40.179264,-80.959673,55.44195,Day,40:10:45.4,-80:57:34.8,34.7,30.66,982.5,32.82,332.7488,159.6325,242.3036,-43.7259,-3.7228,51.1638,-0.001,0.0046,0.0158,0.2597,0.2317,0.0794
210419,185006,331,39.724151,-80.190888,55.378156,Day,39:43:26.9,-80:11:27.2,35.24,30.58,982.5,32.65,312.6842,315.4717,156.1073,-43.2735,-3.198,51.7936,-0.0012,0.0053,0.0178,0.2631,0.229,0.0803
210419,185018,332,39.301964,-79.495677,55.306466,Day,39:18:07.1,-79:29:44.4,35.24,30.57,982.51,32.76,21.8482,63.2059,190.8472,-43.0101,-2.8388,51.5134,-0.0007,0.0041,0.0163,0.2634,0.2284,0.08
210419,185029,333,38.875128,-78.809414,55.222219,Day,38:52:30.5,-78:48:33.9,34.7,30.53,982.5,32.44,329.179,163.2289,243.2956,-42.9307,-2.5182,52.3502,-0.0012,0.0051,0.0161,0.2609,0.2336,0.0825
210419,185040,334,38.443768,-78.131941,55.125501,Day,38:26:37.6,-78:07:55.0,35.78,30.55,982.5,32.85,333.4566,344.183,149.7786,-42.5195,-2.3325,52.515,-0.0007,0.0041,0.0178,0.264,0.2305,0.0794
210419,185051,335,37.968178,-77.40275,55.005897,Day,37:58:05.4,-77:24:09.9,34.7,30.66,982.5,32.9,19.9443,93.5975,212.8635,-42.4863,-2.2325,52.8222,-0.001,0.0039,0.018,0.2667,0.232,0.0809
210419,185103,336,37.527754,-76.743193,54.883466,Day,37:31:39.9,-76:44:35.5,35.24,30.53,982.52,32.93,311.2033,188.9629,236.9814,-42.1086,-2.3635,52.9729,-0.0007,0.0041,0.019,0.2649,0.2354,0.0803
210419,185114,337,37.083177,-76.091968,54.748932,Day,37:04:59.4,-76:05:31.1,34.7,30.62,982.55,32.89,351.901,1.7632,153.8364,-41.7321,-2.0168,53.6618,-0.001,0.0039,0.0171,0.2631,0.2308,0.0785
210419,185125,338,36.63456,-75.44892,54.602434,Day,36:38:04.4,-75:26:56.1,34.7,30.71,982.46,32.44,10.5785,115.4429,226.1189,-41.4693,-1.5878,53.505,-0.001,0.0041,0.0173,0.2643,0.2311,0.0794
210419,185137,339,36.140686,-74.756557,54.429149,Day,36:08:26.5,-74:45:23.6,34.7,30.6,982.46,32.7,300.086,220.6995,217.5068,-41.2869,-1.3734,53.7227,-0.0012,0.0029,0.0183,0.264,0.2333,0.0797
210419,185148,340,35.683985,-74.130106,54.258135,Day,35:41:02.3,-74:07:48.4,35.78,30.64,982.47,32.85,3.8655,16.8987,160.4817,-40.9572,-1.1754,53.9929,-0.0012,0.0041,0.0163,0.2643,0.2329,0.0791
210419,185159,341,35.223579,-73.511345,54.075646,Day,35:13:24.9,-73:30:40.8,34.7,30.57,982.41,33.0,0.2044,130.51,234.5276,-40.7744,-0.8827,54.276,-0.0012,0.0036,0.0149,0.2619,0.2314,0.0791
210419,185210,342,34.759581,-72.900132,53.88187,Day,34:45:34.5,-72:54:00.5,34.7,30.53,982.48,33.02,296.3839,256.0819,192.3938,-39.8885,-0.4725,54.4044,-0.0015,0.0044,0.0163,0.2637,0.2311,0.08
210419,185222,343,34.249417,-72.241763,53.657812,Day,34:14:57.9,-72:14:30.3,34.7,30.69,982.47,33.03,12.1636,30.0426,167.7332,-39.386,0.0444,54.7531,-0.0012,0.0041,0.0178,0.2646,0.232,0.0788
210419,185233,344,33.778219,-71.645802,53.441022,Day,33:46:41.6,-71:38:44.9,34.7,30.55,982.51,32.24,351.0979,140.6093,239.3308,-39.2393,0.1819,54.9957,-0.0012,0.0051,0.0166,0.2667,0.2302,0.0788
210419,185244,345,33.303733,-71.056903,53.213529,Day,33:18:13.4,-71:03:24.9,34.7,30.57,982.46,32.77,299.3845,282.1094,174.5317,-39.164,0.3391,55.6461,-0.0015,0.0046,0.0156,0.2606,0.232,0.0797
210419,185255,346,32.82605,-70.47491,52.975535,Day,32:49:33.8,-70:28:29.7,34.7,30.64,982.46,33.05,17.1374,41.0563,175.1354,-38.7934,0.3252,55.4526,-0.0015,0.0051,0.0166,0.2658,0.2329,0.0779
210419,185307,347,32.301402,-69.8477,52.704164,Day,32:18:05.0,-69:50:51.7,34.7,30.66,982.46,32.86,343.236,149.1043,241.5618,-38.306,0.8196,55.691,-0.001,0.0046,0.0166,0.2667,0.2311,0.0788
210419,185318,348,31.81733,-69.27964,52.44487,Day,31:49:02.4,-69:16:46.7,34.7,30.6,982.5,32.6,304.6475,298.9995,165.0245,-37.8741,0.865,55.8798,-0.0017,0.0049,0.0161,0.2646,0.2308,0.0791
210419,185329,349,31.330334,-68.718021,52.175723,Day,31:19:49.2,-68:43:04.9,34.7,30.66,982.47,33.17,20.1673,50.6911,182.4957,-37.6114,1.0816,55.7088,-0.001,0.0056,0.0168,0.2655,0.2323,0.0788
