2020-04-15 08:03:10 - INFO: ___Sample,_lat_deg,_lon_deg,_CPU_Temp,_____Temp,____Press,____Humid,_____Roll,____Pitch,______Yaw,_____MagX,_____MagY,_____MagZ,_____AccX,_____AccY,_____AccZ,____GyroX,____GyroY,____GyroZ
2020-04-15 08:45:42 - INFO: 253,-32.3336,174.0557,30.4,26.11,992.64,42.72,290.8615,228.0426,179.1035,-41.0213,-16.885,51.1324,-0.002,0.0053,0.0161,0.2338,0.2036,0.0773
2020-04-15 08:45:52 - INFO: 254,-32.7697,174.5768,29.86,26.17,992.64,42.82,357.7007,16.946,125.46,-41.4971,-17.1829,51.2091,-0.001,0.0053,0.0166,0.2365,0.2064,0.077
2020-04-15 08:46:02 - INFO: 255,-33.2033,175.1033,30.94,26.18,992.65,42.02,2.4441,115.4431,197.162,-41.6763,-16.8908,50.6068,-0.0012,0.0051,0.0144,0.231,0.2055,0.0757
2020-04-15 08:46:12 - INFO: 256,-33.6343,175.6355,30.4,26.17,992.66,42.56,295.8261,204.8312,196.9916,-41.5002,-16.8307,50.3048,-0.0012,0.0068,0.0146,0.2359,0.2055,0.076
2020-04-15 08:46:23 - INFO: 257,-34.1052,176.2275,30.4,26.15,992.71,42.3,352.1479,8.509,122.4853,-41.5009,-16.4369,50.0953,-0.0012,0.0049,0.0144,0.2344,0.2033,0.0779
2020-04-15 08:46:33 - INFO: 258,-34.5304,176.7719,29.86,26.24,992.66,42.91,8.2041,108.5902,193.0105,-41.4118,-16.2879,50.1956,-0.0012,0.0051,0.0154,0.2338,0.207,0.077
2020-04-15 08:46:43 - INFO: 259,-34.9528,177.3223,30.4,26.27,992.69,42.77,300.9845,191.4121,205.0043,-41.8259,-16.2842,50.2144,-0.002,0.0051,0.0163,0.2359,0.207,0.0773
2020-04-15 08:46:53 - INFO: 260,-35.3722,177.8787,30.4,26.17,992.65,42.38,347.4806,2.2049,120.2213,-42.4209,-16.2617,50.0538,-0.0012,0.0061,0.0149,0.2325,0.2052,0.0779
2020-04-15 08:47:03 - INFO: 261,-35.7887,178.4414,30.4,26.27,992.63,43.93,11.676,102.0189,188.3888,-42.6176,-16.4658,50.2567,-0.0012,0.0049,0.0149,0.2325,0.2048,0.0764
2020-04-15 08:47:13 - INFO: 262,-36.2021,179.0104,30.4,26.22,992.65,42.9,305.7628,183.8066,208.7654,-42.5913,-16.2581,49.8789,-0.001,0.0063,0.0134,0.2344,0.2045,0.0748
2020-04-15 08:47:23 - INFO: 263,-36.6123,179.5859,30.4,26.27,992.64,42.53,342.5235,358.1383,120.3248,-42.6809,-16.3613,49.6274,-0.001,0.0051,0.0156,0.2328,0.2048,0.0767
2020-04-15 08:47:34 - INFO: 264,-37.0193,-179.8321,30.4,26.17,992.66,42.57,13.8565,96.0148,186.7858,-42.6743,-16.1643,49.2952,-0.001,0.0061,0.0156,0.235,0.2039,0.0782
2020-04-15 08:47:44 - INFO: 265,-37.4632,-179.1841,29.86,26.17,992.67,42.59,309.7136,177.0662,214.1568,-42.8099,-16.2117,49.4001,-0.0017,0.0049,0.0132,0.2365,0.2048,0.076
2020-04-15 08:47:54 - INFO: 266,-37.8631,-178.5879,30.4,26.27,992.65,42.34,339.3218,354.29,121.4422,-43.3824,-15.8497,49.2286,-0.0015,0.0063,0.0122,0.2377,0.2055,0.077
2020-04-15 08:48:04 - INFO: 267,-38.2595,-177.9848,30.4,26.22,992.64,42.59,15.0862,92.4243,185.4512,-43.3473,-15.9322,48.9101,-0.0015,0.0046,0.0144,0.2365,0.2048,0.0767
2020-04-15 08:48:14 - INFO: 268,-38.6524,-177.3746,30.4,26.18,992.66,42.79,312.8398,174.3949,214.9403,-43.646,-15.7417,49.0354,-0.001,0.0051,0.0156,0.2344,0.2055,0.077
2020-04-15 08:48:24 - INFO: 269,-39.0416,-176.7573,30.4,26.26,992.67,42.57,338.3305,351.0877,121.2076,-43.8168,-15.7511,48.7748,-0.0015,0.0049,0.0134,0.2356,0.2064,0.0742
2020-04-15 08:48:34 - INFO: 270,-39.427,-176.1327,30.4,26.22,992.71,42.63,17.0068,89.8583,183.3375,-44.0971,-15.5897,48.3955,-0.0012,0.0049,0.0168,0.2334,0.2042,0.076
2020-04-15 08:48:44 - INFO: 271,-39.8086,-175.5008,30.94,26.18,992.7,43.22,315.8934,171.2491,216.4291,-43.841,-15.2703,47.5477,-0.001,0.0049,0.0166,0.2325,0.2039,0.0764
2020-04-15 08:48:55 - INFO: 272,-40.1862,-174.8614,30.4,26.22,992.66,42.81,335.6676,346.7649,122.7772,-44.2203,-15.0756,47.1878,-0.001,0.0068,0.0144,0.2334,0.2045,0.0779
2020-04-15 08:49:05 - INFO: 273,-40.5969,-174.1493,30.4,26.26,992.67,40.06,19.4735,85.0676,182.128,-44.4656,-14.7667,46.869,-0.001,0.0053,0.0141,0.2365,0.2021,0.0757
2020-04-15 08:49:15 - INFO: 274,-40.9658,-173.4938,30.4,26.24,992.66,43.03,318.9685,168.1545,218.2836,-43.964,-14.4831,46.281,-0.0015,0.0046,0.0154,0.2359,0.2061,0.0773
2020-04-15 08:49:25 - INFO: 275,-41.3306,-172.8306,29.86,26.22,992.66,42.45,333.4627,344.8976,123.4519,-43.9646,-14.3233,45.8501,-0.001,0.0051,0.0151,0.2347,0.2061,0.077
2020-04-15 08:49:35 - INFO: 276,-41.6909,-172.1595,30.4,26.17,992.66,42.58,19.5109,82.7461,181.8591,-44.3448,-14.2706,45.4291,-0.0012,0.0058,0.0146,0.238,0.2061,0.0782
2020-04-15 08:49:45 - INFO: 277,-42.0468,-171.4804,30.4,26.15,992.7,42.72,320.9005,166.134,220.8746,-44.6079,-14.3729,45.7264,-0.001,0.0063,0.0139,0.2325,0.2064,0.0779
2020-04-15 08:49:55 - INFO: 278,-42.3981,-170.7933,30.4,26.24,992.69,42.51,331.4345,343.5865,125.4441,-44.3816,-14.4949,46.1373,-0.0012,0.0058,0.0149,0.2334,0.203,0.0776
2020-04-15 08:50:05 - INFO: 279,-42.7448,-170.098,30.4,26.17,992.73,42.6,18.8612,81.1337,181.642,-44.2256,-14.1605,45.9525,-0.001,0.0058,0.0158,0.2386,0.2036,0.0785
2020-04-15 08:50:16 - INFO: 280,-43.0866,-169.3945,30.4,26.13,992.67,42.31,321.11,165.288,221.2911,-44.6469,-13.8348,46.0866,-0.0015,0.0061,0.0171,0.2353,0.2052,0.0779
2020-04-15 08:50:26 - INFO: 281,-43.4569,-168.611,30.4,26.17,992.7,42.81,331.1033,342.8345,125.2028,-44.6457,-14.1106,45.5991,-0.0012,0.0049,0.0151,0.2353,0.2055,0.0757
2020-04-15 08:50:36 - INFO: 282,-43.7883,-167.89,30.4,26.2,992.73,42.93,20.1736,79.2928,181.0759,-45.3334,-13.8794,44.9547,-0.0012,0.0058,0.0158,0.2316,0.2058,0.0767
2020-04-15 08:50:46 - INFO: 283,-44.1146,-167.1606,29.86,26.29,992.64,42.37,323.3161,165.8128,220.991,-45.0218,-13.8803,44.9875,-0.0007,0.0046,0.0156,0.2344,0.2061,0.0773
2020-04-15 08:50:56 - INFO: 284,-44.4356,-166.4227,29.86,26.17,992.67,42.56,311.7286,318.5686,129.9993,-44.8974,-13.8676,44.9597,-0.0012,0.0051,0.0146,0.2344,0.2048,0.0757
2020-04-15 08:51:06 - INFO: 285,-44.7512,-165.6762,30.4,26.13,992.67,42.07,20.2361,52.8169,162.355,-44.7059,-14.0123,44.9705,-0.0012,0.0058,0.0156,0.2328,0.2061,0.0785
2020-04-15 08:51:16 - INFO: 286,-45.0614,-164.9212,30.4,26.26,992.72,42.42,340.961,147.6229,221.6094,-44.949,-13.9272,44.7165,-0.0015,0.0066,0.0141,0.2328,0.2052,0.0764
2020-04-15 08:51:26 - INFO: 287,-45.3659,-164.1576,30.4,26.2,992.68,42.45,299.5841,286.4173,148.4612,-44.8635,-13.9417,44.6953,-0.0012,0.0053,0.0144,0.2371,0.2055,0.077
2020-04-15 08:51:36 - INFO: 288,-45.6647,-163.3853,30.94,26.2,992.66,42.67,13.2632,33.2985,149.4961,-44.5916,-13.8837,44.3445,-0.0012,0.0049,0.0173,0.2325,0.2042,0.0779
2020-04-15 08:51:47 - INFO: 289,-45.9576,-162.6044,30.4,26.27,992.69,42.4,353.385,134.279,217.5677,-44.7013,-13.7068,44.0235,-0.0017,0.0056,0.0144,0.2383,0.21,0.0776
2020-04-15 08:51:57 - INFO: 290,-46.2729,-161.7354,30.4,26.13,992.67,42.04,294.686,250.9256,174.6892,-44.7788,-13.8729,43.9071,-0.002,0.0051,0.0146,0.2304,0.2027,0.0794
2020-04-15 08:52:07 - INFO: 291,-46.5532,-160.9364,30.4,26.24,992.67,43.23,5.4895,20.228,142.4137,-44.698,-13.527,43.7694,-0.0017,0.0049,0.0141,0.2353,0.2061,0.0754
2020-04-15 08:52:17 - INFO: 292,-46.8271,-160.1287,30.4,26.17,992.64,42.68,1.8571,123.4144,213.2969,-44.4278,-13.6092,43.6663,-0.0012,0.0061,0.0156,0.2334,0.2039,0.0788
2020-04-15 08:52:27 - INFO: 293,-47.0948,-159.3124,29.86,26.31,992.67,42.53,295.7631,220.6833,198.2127,-44.6506,-13.2799,43.5515,-0.0017,0.0058,0.0132,0.2322,0.2055,0.0767
2020-04-15 08:52:37 - INFO: 294,-47.3559,-158.4876,30.4,26.09,992.65,42.63,357.5505,11.8574,138.1436,-44.6328,-13.0725,43.0455,-0.0017,0.0051,0.0141,0.2328,0.2061,0.077
2020-04-15 08:52:47 - INFO: 295,-47.6105,-157.6543,30.4,26.18,992.67,42.35,6.78,113.1927,208.5553,-44.7567,-12.9991,42.7231,-0.0012,0.0049,0.0132,0.2319,0.2058,0.0773
2020-04-15 08:52:57 - INFO: 296,-47.8583,-156.8125,30.4,26.22,992.69,42.8,300.1188,200.0885,212.2173,-44.8747,-12.6611,42.4804,-0.001,0.0066,0.0161,0.2331,0.2061,0.0785
2020-04-15 08:53:08 - INFO: 297,-48.0992,-155.9624,30.4,26.24,992.64,42.5,350.4979,4.5821,134.6812,-45.1609,-13.2484,41.6961,-0.001,0.0058,0.0141,0.2322,0.2064,0.0776
2020-04-15 08:53:18 - INFO: 298,-48.3562,-155.0177,30.94,26.31,992.66,42.85,10.7202,104.7187,203.5317,-44.875,-12.8399,41.3196,-0.002,0.0066,0.0149,0.2338,0.2052,0.0773
2020-04-15 08:53:28 - INFO: 299,-48.5824,-154.1503,30.94,26.29,992.66,42.49,304.3445,187.8826,218.766,-44.6685,-12.1488,40.9021,-0.002,0.0051,0.0149,0.235,0.2024,0.0776
2020-04-15 08:53:38 - INFO: 300,-48.8013,-153.2749,30.4,26.26,992.64,42.5,345.3729,358.5998,132.3272,-44.8617,-12.2816,40.753,-0.0012,0.0044,0.0173,0.2344,0.2048,0.0767
2020-04-15 08:53:48 - INFO: 301,-49.0129,-152.3916,30.4,26.29,992.66,42.52,14.0089,98.1633,199.2485,-44.616,-12.2841,40.72,-0.0015,0.0051,0.0154,0.2316,0.2039,0.0764
2020-04-15 08:53:58 - INFO: 302,-49.217,-151.5006,29.86,26.27,992.72,42.33,309.3531,180.9543,221.507,-44.5673,-12.2213,40.3777,-0.001,0.007,0.0149,0.2338,0.2021,0.0764
2020-04-15 08:54:08 - INFO: 303,-49.4135,-150.602,30.4,26.26,992.69,41.95,341.4935,354.7315,131.337,-44.6856,-12.1168,40.361,-0.0017,0.0049,0.0183,0.2347,0.2064,0.0773
2020-04-15 08:54:18 - INFO: 304,-49.6023,-149.6959,30.4,26.27,992.67,42.05,16.5578,94.2819,195.4045,-44.7052,-11.8389,39.6815,-0.0015,0.007,0.0151,0.2344,0.2061,0.0767
2020-04-15 08:54:29 - INFO: 305,-49.7834,-148.7827,30.4,26.31,992.69,42.46,312.7786,176.7472,222.4546,-44.6375,-11.5698,38.9808,-0.0015,0.0061,0.0156,0.2328,0.2058,0.0782
2020-04-15 08:54:39 - INFO: 306,-49.9733,-147.77,30.4,26.2,992.71,42.33,338.4671,350.9598,130.4515,-44.5492,-11.5609,38.9836,-0.0015,0.0049,0.0151,0.2328,0.2045,0.0754
2020-04-15 08:54:49 - INFO: 307,-50.1376,-146.8423,30.4,26.33,992.73,42.58,17.5212,89.8497,192.4439,-44.3087,-11.3662,38.8057,-0.0015,0.0041,0.0151,0.2316,0.2045,0.0773
2020-04-15 08:54:59 - INFO: 308,-50.2937,-145.9081,30.4,26.06,992.68,42.02,315.6141,172.2058,225.1292,-44.299,-10.9559,38.9666,-0.0022,0.0049,0.0154,0.2368,0.2079,0.0785
2020-04-15 08:55:09 - INFO: 309,-50.4416,-144.9677,30.4,26.22,992.67,42.29,336.0944,348.1133,131.1583,-44.1462,-10.8635,39.0078,-0.001,0.0049,0.0139,0.2359,0.2033,0.0785
2020-04-15 08:55:19 - INFO: 310,-50.5812,-144.0213,30.4,26.15,992.67,42.81,18.4043,86.7433,191.7045,-43.9291,-10.573,38.8324,-0.0015,0.0049,0.0149,0.2371,0.2082,0.0785
2020-04-15 08:55:29 - INFO: 311,-50.7123,-143.0691,30.4,26.2,992.67,40.48,317.6581,170.1654,227.04,-43.8635,-10.4662,38.5277,-0.001,0.0046,0.0154,0.2374,0.2048,0.0782
2020-04-15 08:55:39 - INFO: 312,-50.8349,-142.1116,30.4,26.24,992.66,42.19,334.5025,346.3174,132.5273,-44.0065,-10.6933,38.5017,-0.0012,0.0063,0.0163,0.2334,0.2036,0.0764
2020-04-15 08:55:50 - INFO: 313,-50.949,-141.1491,30.4,26.22,992.68,42.47,19.4653,83.9548,191.4739,-44.6616,-10.7015,38.2698,-0.0012,0.0056,0.0154,0.2322,0.2045,0.0776
2020-04-15 08:56:00 - INFO: 314,-51.0644,-140.0848,30.4,26.27,992.66,42.56,320.0965,168.3525,228.114,-44.5398,-10.4886,37.8922,-0.0015,0.0058,0.0166,0.2362,0.203,0.0767
2020-04-15 08:56:10 - INFO: 315,-51.1602,-139.1126,30.94,26.18,992.67,42.0,333.0887,344.1531,134.0864,-44.3899,-10.3122,37.5693,-0.0015,0.0046,0.0149,0.2353,0.2061,0.0785
2020-04-15 08:56:20 - INFO: 316,-51.2471,-138.1365,30.4,26.2,992.69,42.76,19.8426,81.8048,190.4488,-43.7955,-9.9464,37.4902,-0.0015,0.0041,0.0122,0.2338,0.2052,0.0767
2020-04-15 08:56:30 - INFO: 317,-51.3252,-137.1566,30.4,26.24,992.67,42.31,321.262,166.1659,229.9871,-43.3548,-10.0428,37.1913,-0.0012,0.0063,0.0117,0.2331,0.2036,0.0773
2020-04-15 08:56:40 - INFO: 318,-51.3944,-136.1735,30.4,26.24,992.66,42.44,330.9012,343.5996,134.6919,-42.995,-10.0306,37.3799,-0.0017,0.0039,0.0171,0.2347,0.2048,0.0757
2020-04-15 08:56:50 - INFO: 319,-51.4546,-135.1875,30.4,26.31,992.67,42.09,17.5179,80.4482,190.3912,-42.9503,-10.1252,37.171,-0.001,0.0049,0.0154,0.2374,0.2061,0.0751
2020-04-15 08:57:00 - INFO: 320,-51.5057,-134.199,30.4,26.15,992.68,41.85,320.9525,163.0976,231.5092,-42.3621,-9.8333,36.2867,-0.0017,0.0056,0.0161,0.2383,0.2039,0.0776
2020-04-15 08:57:11 - INFO: 321,-51.5478,-133.2084,30.4,26.27,992.68,42.09,329.0909,343.361,134.857,-42.1096,-10.0126,36.1736,-0.0025,0.0046,0.0132,0.2347,0.2048,0.0785
2020-04-15 08:57:21 - INFO: 322,-51.5837,-132.1168,30.4,26.26,992.65,42.73,17.4633,78.9392,190.1665,-42.3447,-9.6317,35.8922,-0.0012,0.0049,0.0161,0.235,0.207,0.0773
2020-04-15 08:57:31 - INFO: 323,-51.6067,-131.1231,30.4,26.22,992.66,42.19,321.4895,162.4127,232.1221,-42.0762,-9.4784,35.1631,-0.001,0.0066,0.0127,0.2341,0.2076,0.0767
2020-04-15 08:57:41 - INFO: 324,-51.6205,-130.1286,30.4,26.24,992.68,42.39,328.5159,343.0973,134.9154,-41.892,-9.2111,35.1052,-0.0015,0.0049,0.0156,0.2365,0.2039,0.0757
2020-04-15 08:57:51 - INFO: 325,-51.6253,-129.1336,30.4,26.31,992.68,42.71,18.8063,77.501,190.3412,-41.6728,-9.0364,35.1785,-0.0012,0.0058,0.0171,0.2359,0.2039,0.0767
2020-04-15 08:58:01 - INFO: 326,-51.6209,-128.1386,30.4,26.27,992.65,42.52,323.6052,162.6218,232.0427,-41.5594,-8.8596,34.8757,-0.0012,0.0063,0.0122,0.2344,0.2076,0.0773
2020-04-15 08:58:11 - INFO: 327,-51.6073,-127.1441,30.94,26.29,992.64,42.35,328.4883,340.6096,136.3106,-41.1938,-8.8231,34.8349,-0.0012,0.0053,0.0156,0.2362,0.2036,0.0773
2020-04-15 08:58:21 - INFO: 328,-51.5847,-126.1504,30.4,26.29,992.7,42.49,19.943,76.0748,190.1473,-41.0652,-8.5771,34.9127,-0.0012,0.0049,0.0166,0.2347,0.2048,0.0773
2020-04-15 08:58:31 - INFO: 329,-51.5529,-125.1579,30.4,26.22,992.66,42.48,324.3954,161.0505,233.4299,-40.8758,-8.3241,34.5848,0.0017,0.0087,0.0136,0.2417,0.2076,0.0785
2020-04-15 08:58:42 - INFO: 330,-51.512,-124.167,30.4,26.26,992.64,42.53,310.6555,319.288,139.1169,-40.6224,-7.9942,33.7505,-0.0015,0.0053,0.0158,0.2331,0.2036,0.0782
2020-04-15 08:58:52 - INFO: 331,-51.4566,-123.0795,30.4,26.17,992.72,42.03,18.5616,53.2223,170.9702,-40.2761,-7.9624,33.7353,-0.0017,0.0056,0.0158,0.2334,0.2042,0.0782
2020-04-15 08:59:02 - INFO: 332,-51.3968,-122.0935,30.4,26.22,992.71,41.94,339.4872,146.5934,229.6936,-40.1217,-8.0464,33.8709,-0.0012,0.0061,0.0141,0.2328,0.2061,0.0767
2020-04-15 08:59:12 - INFO: 333,-51.3279,-121.1103,30.4,26.29,992.71,42.24,298.003,290.1813,153.7226,-39.5027,-8.3264,33.1604,-0.001,0.0056,0.0168,0.2368,0.207,0.0785
2020-04-15 08:59:22 - INFO: 334,-51.2502,-120.1305,29.86,26.22,992.68,42.18,11.6126,34.7784,157.8884,-39.0026,-8.2738,32.8651,-0.0015,0.0063,0.0134,0.2359,0.2042,0.0782
2020-04-15 08:59:32 - INFO: 335,-51.1636,-119.1542,29.86,26.27,992.68,42.55,351.3691,133.3235,224.5414,-38.9304,-7.8626,32.9551,-0.0017,0.0063,0.0161,0.2344,0.2052,0.0776
2020-04-15 08:59:42 - INFO: 336,-51.0681,-118.182,30.4,26.27,992.68,42.45,292.1151,252.6996,180.2287,-38.7223,-7.7434,32.5823,-0.002,0.0053,0.019,0.238,0.2036,0.0788
2020-04-15 08:59:52 - INFO: 337,-50.964,-117.2142,30.4,26.27,992.64,42.9,3.2307,21.8401,149.4827,-38.5331,-7.7013,32.9652,-0.0015,0.0058,0.0139,0.2325,0.2064,0.0767
2020-04-15 09:00:03 - INFO: 338,-50.8394,-116.155,30.4,26.22,992.65,42.08,359.6204,122.2272,220.2309,-38.4121,-7.4239,32.7059,-0.001,0.0053,0.0158,0.2331,0.2045,0.0785
2020-04-15 09:00:13 - INFO: 339,-50.7171,-115.1974,30.4,26.29,992.6,42.72,293.8696,220.5067,204.7381,-38.1264,-7.1131,32.0726,-0.0017,0.0058,0.0144,0.2341,0.2048,0.0767
2020-04-15 09:00:23 - INFO: 340,-50.5862,-114.2452,30.94,26.27,992.6,42.42,356.5618,12.7042,144.561,-37.5304,-6.9923,31.7947,-0.0012,0.0039,0.0173,0.2316,0.2045,0.0764
2020-04-15 09:00:33 - INFO: 341,-50.447,-113.2987,30.4,26.15,992.64,42.35,6.3516,113.3619,215.7557,-36.8294,-6.5503,31.6458,-0.001,0.0056,0.0156,0.2356,0.2064,0.0779
2020-04-15 09:00:43 - INFO: 342,-50.2994,-112.3581,30.4,26.22,992.65,42.45,299.661,200.5319,218.2739,-36.3586,-6.1502,31.4555,-0.001,0.0056,0.0151,0.2313,0.2015,0.0764
2020-04-15 09:00:53 - INFO: 343,-50.1437,-111.4238,30.4,26.36,992.61,42.57,351.8513,5.0732,140.9931,-36.1942,-6.1802,31.3917,-0.0007,0.0061,0.0146,0.235,0.2042,0.0767
2020-04-15 09:01:03 - INFO: 344,-49.9797,-110.496,29.86,26.31,992.69,42.21,10.0241,106.145,209.2606,-36.1576,-6.4843,31.1392,-0.0012,0.0041,0.0146,0.2319,0.207,0.0782
2020-04-15 09:01:14 - INFO: 345,-49.8078,-109.575,30.4,26.33,992.64,42.49,304.0219,188.5726,224.577,-35.6999,-6.5822,31.3217,-0.001,0.0046,0.0136,0.2334,0.2076,0.0764
2020-04-15 09:01:24 - INFO: 346,-49.6094,-108.5699,30.4,26.29,992.66,42.51,345.5613,359.3241,138.9257,-35.6772,-6.6049,30.4764,-0.002,0.0053,0.0144,0.2338,0.2048,0.0767
2020-04-15 09:01:34 - INFO: 347,-49.421,-107.6637,30.4,26.26,992.64,42.45,13.0698,99.3431,205.6362,-35.5472,-6.0849,30.7108,-0.0012,0.0056,0.0149,0.2374,0.2039,0.077
2020-04-15 09:01:44 - INFO: 348,-49.2248,-106.765,30.4,26.15,992.65,42.37,308.5713,181.2821,227.953,-34.9325,-6.2676,30.717,-0.0015,0.0061,0.0158,0.2353,0.2067,0.076
2020-04-15 09:01:54 - INFO: 349,-49.021,-105.8738,30.4,26.29,992.67,42.1,341.4882,355.1237,137.6499,-34.8064,-5.7324,30.7827,-0.0007,0.0063,0.0154,0.2325,0.2021,0.0785
2020-04-15 09:02:04 - INFO: 350,-48.8097,-104.9903,30.4,26.29,992.64,42.65,14.9717,94.1308,202.5781,-34.5487,-5.2811,31.0623,-0.0012,0.0053,0.0154,0.2371,0.2039,0.0773
2020-04-15 09:02:14 - INFO: 351,-48.5911,-104.1148,30.4,26.18,992.66,42.44,311.8258,176.1647,230.0241,-34.5671,-5.548,30.6414,-0.001,0.0056,0.0163,0.2325,0.2036,0.076
2020-04-15 09:02:24 - INFO: 352,-48.3653,-103.2473,30.4,26.33,992.64,42.73,338.483,352.1839,137.177,-34.3996,-5.2007,30.7652,-0.0015,0.0049,0.0129,0.2374,0.2045,0.0776
2020-04-15 09:02:35 - INFO: 353,-48.1324,-102.388,30.4,26.26,992.66,42.25,16.1217,90.1159,199.7335,-34.4098,-5.1571,30.6836,0.0002,0.0056,0.0161,0.2362,0.2045,0.0785
2020-04-15 09:02:45 - INFO: 354,-47.8681,-101.4522,30.4,26.29,992.63,42.26,314.6315,172.0055,231.8629,-33.7673,-5.1589,30.2138,-0.0007,0.0049,0.0141,0.2356,0.203,0.077
2020-04-15 09:02:55 - INFO: 355,-47.6206,-100.6103,30.4,26.33,992.64,41.81,336.0474,349.1426,137.5067,-33.1372,-5.2692,30.0872,-0.0005,0.0061,0.0158,0.2319,0.2042,0.0788
2020-04-15 09:03:05 - INFO: 356,-47.3664,-99.7769,30.4,26.17,992.64,42.25,18.1096,87.0275,197.8187,-32.9613,-4.8948,29.9421,-0.0007,0.0061,0.0146,0.2353,0.2055,0.0757
2020-04-15 09:03:15 - INFO: 357,-47.1056,-98.9519,30.4,26.22,992.63,43.09,317.6995,170.7471,231.7279,-32.6205,-5.5597,29.7805,-0.001,0.0053,0.0156,0.231,0.2055,0.0782
2020-04-15 09:03:25 - INFO: 358,-46.8383,-98.1355,30.4,26.33,992.62,42.38,334.6777,346.7737,137.4955,-32.5022,-5.3462,29.9489,-0.001,0.0049,0.0154,0.2319,0.2039,0.0764
2020-04-15 09:03:35 - INFO: 359,-46.5646,-97.3277,30.4,26.26,992.68,42.24,18.6918,84.2431,196.7004,-32.062,-4.9606,29.7833,-0.001,0.0046,0.0144,0.2344,0.2036,0.0785
2020-04-15 09:03:45 - INFO: 360,-46.2847,-96.5285,30.4,26.29,992.65,42.17,320.0231,168.4959,232.8761,-31.198,-4.9846,29.7482,-0.0012,0.0061,0.0154,0.2359,0.2055,0.076
2020-04-15 09:03:56 - INFO: 361,-45.9987,-95.738,29.86,26.27,992.63,42.02,333.1029,343.7481,139.0313,-30.6232,-4.7185,29.5306,-0.0012,0.0061,0.0146,0.2334,0.2048,0.077
2020-04-15 09:04:06 - INFO: 362,-45.6771,-94.8784,30.94,26.26,992.64,41.81,20.1086,82.5345,195.6823,-30.2827,-4.7833,29.2792,-0.0012,0.0051,0.0134,0.2328,0.2058,0.077
2020-04-15 09:04:16 - INFO: 363,-45.3787,-94.106,30.4,26.29,992.65,42.3,322.0674,168.5209,232.1903,-29.5401,-4.298,29.2958,-0.0015,0.0046,0.0161,0.2322,0.2045,0.0767
2020-04-15 09:04:26 - INFO: 364,-45.0745,-93.3422,30.4,26.27,992.63,42.52,333.0153,341.6067,139.3156,-29.2574,-4.1915,29.3976,-0.0017,0.0056,0.0132,0.2359,0.2058,0.0773
2020-04-15 09:04:36 - INFO: 365,-44.7647,-92.5871,30.4,26.27,992.64,43.36,21.5652,80.9655,194.8841,-29.1141,-4.1543,29.3686,-0.001,0.0051,0.0161,0.2338,0.207,0.0785
2020-04-15 09:04:46 - INFO: 366,-44.4494,-91.8405,30.4,26.22,992.64,41.73,323.4714,167.187,233.4728,-28.962,-4.1928,29.1057,-0.0015,0.0053,0.0139,0.2319,0.2055,0.0767
2020-04-15 09:04:56 - INFO: 367,-44.1287,-91.1025,29.86,26.29,992.64,42.25,331.8198,340.5665,140.0443,-28.5564,-3.9985,29.12,-0.001,0.0049,0.0136,0.2322,0.2039,0.0782
2020-04-15 09:05:06 - INFO: 368,-43.8028,-90.3729,30.4,26.26,992.67,42.59,22.3148,79.5531,194.5968,-28.1911,-3.8351,28.8045,-0.0015,0.0041,0.0146,0.2344,0.2052,0.0751
2020-04-15 09:05:17 - INFO: 369,-43.4384,-89.5802,30.4,26.26,992.65,42.29,324.5774,166.075,233.775,-28.1967,-4.0572,28.7747,-0.0007,0.0053,0.0144,0.2328,0.2033,0.0779
2020-04-15 09:05:27 - INFO: 370,-43.1018,-88.8682,30.4,26.22,992.64,42.16,330.7855,339.9168,139.3971,-27.5559,-4.0753,28.9146,-0.001,0.0049,0.0149,0.2353,0.2042,0.076
2020-04-15 09:05:37 - INFO: 371,-42.7603,-88.1646,30.4,26.18,992.67,42.39,21.0767,78.0598,192.5084,-27.6176,-3.9334,29.3264,-0.0025,0.0056,0.0161,0.2316,0.2048,0.0776
2020-04-15 09:05:47 - INFO: 372,-42.414,-87.4692,30.4,26.24,992.71,42.88,324.9894,164.8593,232.9565,-27.109,-4.1442,29.1882,-0.0012,0.0053,0.0124,0.2334,0.2045,0.0767
2020-04-15 09:05:57 - INFO: 373,-42.063,-86.782,30.4,26.29,992.7,41.06,329.8369,339.4777,138.8891,-26.7663,-4.1923,28.4303,-0.0015,0.0053,0.0156,0.2347,0.2045,0.0773
2020-04-15 09:06:07 - INFO: 374,-41.7075,-86.1028,29.86,26.26,992.66,42.71,21.8908,76.847,192.6104,-26.5559,-4.1809,28.5187,-0.0012,0.0058,0.0158,0.2356,0.2061,0.0779
2020-04-15 09:06:17 - INFO: 375,-41.3474,-85.4316,30.94,26.24,992.64,42.29,326.5476,164.4923,233.4245,-26.4981,-4.422,29.116,-0.001,0.0066,0.0144,0.235,0.2058,0.077
2020-04-15 09:06:28 - INFO: 376,-40.9831,-84.7683,30.4,26.29,992.64,41.88,329.041,338.5115,139.9233,-26.0314,-3.8836,29.2817,-0.0015,0.007,0.0146,0.2359,0.2058,0.077
2020-04-15 09:06:38 - INFO: 377,-40.5773,-84.0476,30.4,26.27,992.63,42.1,21.1959,75.851,191.9936,-25.5008,-4.0428,29.4526,-0.0017,0.0046,0.0144,0.2341,0.2064,0.0782
